srvy_yr;srvy_wve_nm;mode;network;geography;measures;rate;text_rate
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;93.8;93.80%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_AM_PEAK;94.45;94.45%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;95.27;95.27%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;93.62;93.62%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_PM_PEAK;94.31;94.31%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;95.53;95.53%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;93.09;93.09%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_OFF_PEAK;94.31;94.31%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;95.1;95.10%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;93.53;93.53%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_OPAL;1.46;1.46%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_OPAL_95CI_LOWER_LMT;1.28;1.28%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_OPAL_95CI_UPPER_LMT;1.73;1.73%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_PAPER;4.46;4.46%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_PAPER_95CI_LOWER_LMT;4.01;4.01%
2014;nov/14;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_PAPER_95CI_UPPER_LMT;4.91;4.91%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE;89.49;89.49%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_95CI_LOWER_LMT;90.36;90.36%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_95CI_UPPER_LMT;88.61;88.61%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_TTL;10.51;10.51%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_TTL_95CI_LOWER_LMT;9.64;9.64%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_TTL_95CI_UPPER_LMT;11.39;11.39%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT;7.48;7.48%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;6.73;6.73%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;8.23;8.23%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_OVRRDNG;0.11;0.11%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_OVRRDNG_95CI_LOWER_LMT;0.08;0.08%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.39;0.39%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_CNCSSN_MISUSE;2.92;2.92%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;2.51;2.51%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;3.33;3.33%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKEND;12.3;12.30%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKEND_95CI_LOWER_LMT;10.44;10.44%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKEND_95CI_UPPER_LMT;14.15;14.15%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY;10.21;10.21%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_95CI_LOWER_LMT;9.24;9.24%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_95CI_UPPER_LMT;11.18;11.18%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_AM_PEAK;9.03;9.03%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;7.53;7.53%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;10.53;10.53%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_PM_PEAK;11.94;11.94%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;9.97;9.97%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;13.91;13.91%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_OFF_PEAK;9.43;9.43%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;8.09;8.09%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;10.77;10.77%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKEND;87.7;87.70%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;89.56;89.56%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;85.85;85.85%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY;89.79;89.79%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;90.76;90.76%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;88.82;88.82%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_AM_PEAK;90.97;90.97%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;92.47;92.47%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;89.47;89.47%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_PM_PEAK;88.06;88.06%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;90.03;90.03%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;86.09;86.09%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_OFF_PEAK;90.57;90.57%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;91.91;91.91%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;89.23;89.23%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_OPAL;1.53;1.53%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_OPAL_95CI_LOWER_LMT;1.24;1.24%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_OPAL_95CI_UPPER_LMT;1.81;1.81%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_PAPER;8.99;8.99%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_PAPER_95CI_LOWER_LMT;8.19;8.19%
2014;nov/14;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_PAPER_95CI_UPPER_LMT;9.79;9.79%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE;93.81;93.81%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_95CI_LOWER_LMT;94.28;94.28%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_95CI_UPPER_LMT;93.34;93.34%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_TTL;6.19;6.19%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_TTL_95CI_LOWER_LMT;5.72;5.72%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_TTL_95CI_UPPER_LMT;6.66;6.66%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT;4.16;4.16%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.77;3.77%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;4.55;4.55%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_OVRRDNG;0.15;0.15%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_OVRRDNG_95CI_LOWER_LMT;0.12;0.12%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.34;0.34%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_CNCSSN_MISUSE;1.88;1.88%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.67;1.67%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.2;2.20%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKEND;7.88;7.88%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKEND_95CI_LOWER_LMT;6.84;6.84%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKEND_95CI_UPPER_LMT;8.92;8.92%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY;5.92;5.92%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_95CI_LOWER_LMT;5.39;5.39%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_95CI_UPPER_LMT;6.44;6.44%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_AM_PEAK;5.77;5.77%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;5;5.00%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;6.55;6.55%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_PM_PEAK;6.11;6.11%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;4.96;4.96%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;7.26;7.26%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_OFF_PEAK;5.87;5.87%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;5.12;5.12%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;6.62;6.62%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKEND;92.12;92.12%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;93.16;93.16%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;91.08;91.08%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY;94.08;94.08%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;94.61;94.61%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;93.56;93.56%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_AM_PEAK;94.23;94.23%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;95;95.00%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;93.45;93.45%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_PM_PEAK;93.89;93.89%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;95.04;95.04%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;92.74;92.74%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_OFF_PEAK;94.13;94.13%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;94.88;94.88%
2014;nov/14;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;93.38;93.38%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_OPAL;1.46;1.46%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_OPAL_95CI_LOWER_LMT;1.27;1.27%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_OPAL_95CI_UPPER_LMT;1.76;1.76%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_PAPER;4.73;4.73%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_PAPER_95CI_LOWER_LMT;4.31;4.31%
2014;nov/14;Train;Train (Total);Train (Total);NC_RATE_PAPER_95CI_UPPER_LMT;5.15;5.15%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE;97.13;97.13%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_95CI_LOWER_LMT;97.59;97.59%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_95CI_UPPER_LMT;96.43;96.43%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_TTL;2.87;2.87%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_TTL_95CI_LOWER_LMT;2.41;2.41%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_TTL_95CI_UPPER_LMT;3.57;3.57%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_NO_TCKT;2.07;2.07%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.69;1.69%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;2.7;2.70%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_OVRRDNG;0.08;0.08%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_OVRRDNG_95CI_LOWER_LMT;0.06;0.06%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.44;0.44%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_CNCSSN_MISUSE;0.72;0.72%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.54;0.54%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.17;1.17%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKEND;1.73;1.73%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKEND_95CI_LOWER_LMT;1.15;1.15%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKEND_95CI_UPPER_LMT;2.77;2.77%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY;3.54;3.54%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_95CI_LOWER_LMT;2.9;2.90%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_95CI_UPPER_LMT;4.19;4.19%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_AM_PEAK;6.01;6.01%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;4.04;4.04%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;7.97;7.97%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_PM_PEAK;2.57;2.57%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;1.69;1.69%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;3.45;3.45%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_OFF_PEAK;3.13;3.13%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;2.25;2.25%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;4;4.00%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKEND;98.27;98.27%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;98.85;98.85%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;97.23;97.23%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY;96.46;96.46%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;97.1;97.10%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;95.81;95.81%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_AM_PEAK;93.99;93.99%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;95.96;95.96%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;92.03;92.03%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_PM_PEAK;97.43;97.43%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;98.31;98.31%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;96.55;96.55%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_OFF_PEAK;96.87;96.87%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;97.75;97.75%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;96;96.00%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_OPAL;1.17;1.17%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_OPAL_95CI_LOWER_LMT;0.94;0.94%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_OPAL_95CI_UPPER_LMT;1.69;1.69%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_PAPER;1.69;1.69%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_PAPER_95CI_LOWER_LMT;1.36;1.36%
2014;nov/14;Ferry;Sydney Ferries;Sydney Ferries (Total);NC_RATE_PAPER_95CI_UPPER_LMT;2.29;2.29%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE;93.5;93.50%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_95CI_LOWER_LMT;95.38;95.38%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_95CI_UPPER_LMT;91.61;91.61%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_TTL;6.5;6.50%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_TTL_95CI_LOWER_LMT;4.62;4.62%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_TTL_95CI_UPPER_LMT;8.39;8.39%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_NO_TCKT;4.84;4.84%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.14;3.14%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;6.54;6.54%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_OVRRDNG;0.05;0.05%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_OVRRDNG_95CI_LOWER_LMT;0.01;0.01%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.83;0.83%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_CNCSSN_MISUSE;1.62;1.62%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.89;0.89%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.35;2.35%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKEND;8.57;8.57%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKEND_95CI_LOWER_LMT;4.9;4.90%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKEND_95CI_UPPER_LMT;12.23;12.23%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY;5.87;5.87%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_95CI_LOWER_LMT;3.67;3.67%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_95CI_UPPER_LMT;8.06;8.06%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_AM_PEAK;1.83;1.83%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;0.59;0.59%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;3.07;3.07%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_PM_PEAK;7.07;7.07%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;2.82;2.82%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;11.32;11.32%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_OFF_PEAK;7.08;7.08%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;3.3;3.30%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;10.85;10.85%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_WKEND;91.43;91.43%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;95.1;95.10%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_WKEND_95CI_UPPER_LMT;87.77;87.77%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_WKDY;94.13;94.13%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;96.33;96.33%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_WKDY_95CI_UPPER_LMT;91.94;91.94%
2014;nov/14;Light Rail;Sydney Light Rail;Light rail (Total);CMPLNCE_RATE_WKDY_AM_PEAK;98.17;98.17%
